Data;Campeonato;Estadio;Mandante;Visitante;GOLS_H;GOLS_A;Goleiro;Jog1;Jog2;Jog3;Jog4;Jog5;Jog6;Jog7;Jog8;Jog9;Jog10;Jog11;Jog12;Jog13;Jog14;Jog15;Jog16;Jog17;Jog18;Jog19;Jog20;Jog21;Jog22;Jog23;Jog24;LINK
12/10/1975; Campeonato Brasileiro;Morumbi; São Paulo; Palmeiras;0;0; Leão; Eurico; Arouca; Alfredo; João Carlos; Édson Cegonha; Didi; Zuza; Ademir da Guia; Mário; Fedato; Nei; Toninho Vanusa; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751012-spfc-x-palmeiras-campeonato-brasileiro-1975/
15/10/1975; Campeonato Brasileiro;Ilha do Retiro; Sport; Palmeiras;0;0; Leão; Eurico; Arouca; Alfredo; João Carlos; Édson Cegonha; Didi; Dudu; Zuza; Ademir da Guia; Mário; Edú Bala; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751015-sport-x-palmeiras-campeonato-brasileiro-1975/
18/10/1975; Campeonato Brasileiro;Palestra Italia; Palmeiras; Figueirense;2;2; Leão; João Carlos; Arouca; Alfredo; Jorge Tabajara; Dudu; Didi; Zuza; Fedato; Mário; Edú Bala; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751018-palmeiras-x-figueirense-campeonato-brasileiro-1975/
21/10/1975; Campeonato Brasileiro;Maracanã; Flamengo; Palmeiras;3;0; Leão; Donizetti; Arouca; Alfredo; Jorge Tabajara; Édson Cegonha; Didi; Ademir da Guia; Zuza; Dudu; Fedato; Edú Bala; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751021-flamengo-x-palmeiras-campeonato-brasileiro-1975/
23/10/1975; Campeonato Brasileiro;Machadão; América-RN; Palmeiras;0;2; Leão; Donizetti; Arouca; Jair Gonçalves; Alfredo; Zeca; Didi; Ademir da Guia; Edú Bala; de Rosis; Mário; Dudu; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751023-america-rn-x-palmeiras-campeonato-brasileiro-1975/
26/10/1975; Campeonato Brasileiro;Palestra Italia; Palmeiras; Santa Cruz;2;3; Leão; Donizetti; Arouca; Édson Cegonha; Zeca; Didi; Ademir da Guia; Edú Bala; de Rosis; Fedato; Mário; Erb; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751026-palmeiras-x-santa-cruz-campeonato-brasileiro-1975/
29/10/1975; Campeonato Brasileiro;Olímpico; Grêmio; Palmeiras;1;1; Leão; Donizetti; Arouca; Alfredo; Zeca; Eurico; Didi; Ademir da Guia; Edú Bala; Erb; Mário; Fedato; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751029-gremio-x-palmeiras-campeonato-brasileiro-1975/
02/11/1975; Campeonato Brasileiro;Serra Dourada; Goiás; Palmeiras;1;2; Leão; Eurico; Arouca; Alfredo; Donizetti; Didi; Ademir da Guia; Edú Bala; Erb; Fedato; Mário; Édson Cegonha; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751102-goias-x-palmeiras-campeonato-brasileiro-1975/
05/11/1975; Campeonato Brasileiro;Morumbi; Palmeiras; Vasco da Gama;1;0; Leão; Eurico; Arouca; Alfredo; Donizetti; Didi; Ademir da Guia; Edú Bala; Erb; Édson Cegonha; Fedato; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751105-palmeiras-x-vasco-da-gama-campeonato-brasileiro-1975/
09/11/1975; Campeonato Brasileiro;Morumbi; Palmeiras; Internacional;0;0; Leão; Eurico; Arouca; Alfredo; Donizetti; Édson Cegonha; Didi; Edú Bala; Ademir da Guia; Itamar; Fedato; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751109-palmeiras-x-internacional-campeonato-brasileiro-1975/
12/11/1975; Campeonato Brasileiro;Palestra Italia; Palmeiras; Cruzeiro;0;0; Leão; Eurico; Jair Gonçalves; Alfredo; Donizetti; Édson Cegonha; Didi; Edú Bala; Fedato; Ademir da Guia; Itamar; Erb; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751112-palmeiras-x-cruzeiro-campeonato-brasileiro-1975/
16/11/1975; Campeonato Brasileiro;Palestra Italia; Palmeiras; Botafogo-RJ;2;0; Leão; Eurico; Arouca; Alfredo; Donizetti; Didi; Ademir da Guia; Edú Bala; Erb; Édson Cegonha; Itamar; Fedato; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751116-palmeiras-x-botafogo-rj-campeonato-brasileiro-1975/
19/11/1975; Campeonato Brasileiro;Brinco de Ouro; Guarani; Palmeiras;3;1; Leão; João Carlos; Arouca; Alfredo; Donizetti; Didi; Ademir da Guia; Edú Bala; Mário; Erb; Fedato; Itamar; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751119-guarani-x-palmeiras-campeonato-brasileiro-1975/
23/11/1975; Campeonato Brasileiro;Palestra Italia; Palmeiras; América-RJ;2;0; Leão; Eurico; Arouca; Alfredo; Donizetti; Édson Cegonha; Didi; Dudu; Edú Bala; Ademir da Guia; Mário; Fedato; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751123-palmeiras-x-america-rj-campeonato-brasileiro-1975/
26/11/1975; Campeonato Brasileiro;Vivaldão; Nacional-AM; Palmeiras;0;3; Leão; Eurico; Arouca; Alfredo; Donizetti; João Carlos; Dudu; Édson Cegonha; Edú Bala; Zé Mário; Ademir da Guia; Mário; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751126-nacional-am-x-palmeiras-campeonato-brasileiro-1975/
30/11/1975; Campeonato Brasileiro;Morumbi; Corinthians; Palmeiras;1;0; Leão; João Carlos; Arouca; Alfredo; Donizetti; Dudu; Édson Cegonha; Erb; Edú Bala; Ademir da Guia; Mário; Fedato; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751130-sccp-x-palmeiras-campeonato-brasileiro-1975/
03/12/1975; Campeonato Brasileiro;Maracanã; Fluminense; Palmeiras;4;2; Leão; Eurico; Arouca; Alfredo; João Carlos; Édson Cegonha; Ademir da Guia; Edú Bala; Erb; Fedato; Mário; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19751203-fluminense-x-palmeiras-campeonato-brasileiro-1975/
17/12/1975; Amistoso;Bruno José Daniel; Santo André; Palmeiras;0;0; Leão; Bernardino; Valdir; Arouca; Alfredo; Jair Gonçalves; Donizetti; Dudu; Didi; Zuza; Zé Mário; Erb; Fedato; Mário; Itamar; Toninho Vanusa; Dino Sani;;;;;;;;;https://www.verdazzo.com.br/jogo/19751217-santo-andre-x-palmeiras-amistoso-1975/
18/01/1976; Torneio Laudo Natel / Torneio Governador do Estado de São Paulo;Palestra Italia; Palmeiras; Guarani;2;2; Bernardino; Valdir; Arouca; Jair Gonçalves; Alfredo; Donizetti; Dudu; Ademir da Guia; Edú Bala; Erb; Itamar; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760118-palmeiras-x-guarani-torneio-governador-do-estado-de-sp-1976/
21/01/1976; Torneio Governador do Estado de São Paulo;Palestra Italia; Palmeiras; Corinthians;1;1; Leão; Jair Gonçalves; Arouca; Alfredo; Donizetti; Dudu; Erb; Ademir da Guia; Edú Bala; Zuza; Didi; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760121-palmeiras-x-sccp-torneio-governador-do-estado-de-sp-1976/
24/01/1976; Torneio Governador do Estado de São Paulo;Palestra Italia; Palmeiras; Portuguesa;3;3; Leão; Jair Gonçalves; Samuel; Arouca; Donizetti; Didi; Ademir da Guia; Edú Bala; Erb; Dudu; Toninho; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760124-palmeiras-x-portuguesa-torneio-governador-do-estado-de-sp-1976/
28/01/1976; Amistoso;Jonas Duarte; Anapolina; Palmeiras;0;2; Leão; Bernardino; Valdir; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Zuza; Veira; Erb; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760128-anapolina-x-palmeiras-amistoso-1976/
31/01/1976; Amistoso;Adhemar de Barros; Araçatuba; Palmeiras;0;1; Leão; Valdir; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Zuza; Veira; Erb; Toninho; Itamar; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760131-aracatuba-x-palmeiras-amistoso-1976/
04/02/1976; Amistoso;Orlando Scarpelli; Figueirense; Palmeiras;0;2; Leão; Bernardino; Valdir; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Edú Bala; Erb; Altimar; Toninho; Itamar; Nei; Zuza; Dino Sani;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760204-figueirense-x-palmeiras-amistoso-1976/
08/02/1976; Torneio Governador do Estado de São Paulo;Morumbi; Palmeiras; São Paulo;0;0; Leão; Rosemiro; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Zuza; Erb; Altimar; Itamar; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760208-palmeiras-x-spfc-torneio-governador-do-estado-de-sp-1976/
15/02/1976; Torneio Governador do Estado de São Paulo;Vila Belmiro; Santos; Palmeiras;0;5; Leão; Rosemiro; Samuel; Jair Gonçalves; Arouca; Donizetti; Didi; Ademir da Guia; Zé Mário; Edú Bala; Erb; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760215-santos-x-palmeiras-torneio-governador-do-estado-de-sp-1976/
22/02/1976; Amistoso;José Lancha Filho; Francana; Palmeiras;0;1; Leão; Rosemiro; João Carlos; Arouca; Donizetti; Valdir; Didi; Ademir da Guia; Zuza; Altimar; Erb; Jorge Mendonça; Toninho; Nei; Dino Sani;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760222-francana-x-palmeiras-amistoso-1976/
06/03/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Ferroviária;3;1; Leão; Rosemiro; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Edú Bala; Jorge Mendonça; Erb; Toninho; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760306-palmeiras-x-ferroviaria-campeonato-paulista-1976/
10/03/1976; Campeonato Paulista;Moisés Lucarelli; Ponte Preta; Palmeiras;3;0; Leão; Rosemiro; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Edú Bala; Erb; Jorge Mendonça; Toninho; Nei; Dino Sani;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760310-ponte-preta-x-palmeiras-campeonato-paulista-1976/
14/03/1976; Campeonato Paulista;Alfredo de Castilho; Noroeste; Palmeiras;0;0; Leão; Rosemiro; Samuel; Arouca; Donizetti; Didi; Ademir da Guia; Edú Bala; Jorge Mendonça; Erb; Vasconcelos; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760314-noroeste-x-palmeiras-campeonato-paulista-1976/
21/03/1976; Campeonato Paulista;Vila Belmiro; Portuguesa Santista; Palmeiras;1;2; Leão; Rosemiro; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Edú Bala; Erb; Jorge Mendonça; Toninho; Nei; Zuza; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760321-portuguesa-santista-x-palmeiras-campeonato-paulista-1976/
28/03/1976; Campeonato Paulista;Mário Alves de Mendonça; América-SP; Palmeiras;1;4; Leão; Rosemiro; Samuel; Arouca; Bauer; Didi; Ademir da Guia; Edú Bala; Jorge Mendonça; Erb; Altimar; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760328-america-sp-x-palmeiras-campeonato-paulista-1976/
04/04/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Santos;1;1; Leão; Rosemiro; Samuel; Jair Gonçalves; Ricardo; Didi; Ademir da Guia; Edú Bala; Zuza; Vasconcelos; Altimar; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760404-palmeiras-x-santos-campeonato-paulista-1976/
11/04/1976; Campeonato Paulista;Palestra Italia; Palmeiras; São Bento;1;0; Leão; Rosemiro; Samuel; Jair Gonçalves; Ricardo; Didi; Ademir da Guia; Zuza; Valdir; Altimar; Itamar; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760411-palmeiras-x-sao-bento-campeonato-paulista-1976/
18/04/1976; Campeonato Paulista;Pacaembu; Palmeiras; Juventus;1;0; Leão; Rosemiro; Samuel; Arouca; Jair Gonçalves; Ricardo; Ademir da Guia; Vasconcelos; Zuza; Altimar; Erb; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760418-palmeiras-x-juventus-campeonato-paulista-1976/
21/04/1976; Campeonato Paulista;Palma Travassos; Comercial; Palmeiras;1;1; Leão; Rosemiro; Arouca; Jair Gonçalves; Ricardo; Ademir da Guia; Vasconcelos; Itamar; Zuza; Altimar; Zé Mário; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760421-comercial-x-palmeiras-campeonato-paulista-1976/
24/04/1976; Campeonato Paulista;Jayme Cintra; Paulista; Palmeiras;0;0; Bernardino; Rosemiro; Arouca; Jair Gonçalves; Ricardo; Didi; Ademir da Guia; Zuza; Edú Bala; Zé Mário; Jorge Mendonça; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760424-paulista-x-palmeiras-campeonato-paulista-1976/
02/05/1976; Campeonato Paulista;Barão de Serra Negra; XV de Piracicaba; Palmeiras;1;1; Leão; Rosemiro; Arouca; Jair Gonçalves; Bauer; João Carlos; Didi; Ademir da Guia; Edú Bala; Jorge Mendonça; Itamar; Toninho; Nei; Dino Sani;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760502-xv-de-piracicaba-x-palmeiras-campeonato-paulista-1976/
05/05/1976; Taça Maringá;Willie Davids; Grêmio Maringá; Palmeiras;0;1; Leão; Rosemiro; Valdir; Arouca; Jair Gonçalves; Ricardo; Didi; Vasconcelos; Edú Bala; Zuza; Jorge Mendonça; Zé Mário; Toninho; Nei; Dino Sani;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760505-gremio-maringa-x-palmeiras-taca-maringa-1976/
09/05/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Guarani;2;2; Leão; Rosemiro; Arouca; Jair Gonçalves; Ricardo; Pires; Didi; Vasconcelos; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760509-palmeiras-x-guarani-campeonato-paulista-1976/
12/05/1976; Taça Maringá;Willie Davids; Palmeiras; São Paulo;1;1; Leão; Rosemiro; Arouca; Jair Gonçalves; Ricardo; Pires; Vasconcelos; Edú Bala; Jorge Mendonça; Toninho; Nei; Dudu;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760512-palmeiras-x-spfc-taca-maringa-1976/
16/05/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Botafogo-SP;4;0; Leão; Rosemiro; Arouca; Samuel; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Nei; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760516-palmeiras-x-botafogo-sp-campeonato-paulista-1976/
22/05/1976; Amistoso;Raulino de Oliveira; Volta Redonda; Palmeiras;0;0; Bernardino; Valdir; Arouca; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Vasconcelos; Edú Bala; Jorge Mendonça; Erb; Toninho; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760522-volta-redonda-x-palmeiras-amistoso-1976/
06/06/1976; Amistoso;Anísio Haddad; Rio Preto; Palmeiras;3;4; Bernardino; Valdir; Arouca; Jair Gonçalves; Samuel; Ricardo; Bauer; Pires; Vasconcelos; Didi; Zuza; Jorge Mendonça; Toninho; Itamar; Nei; Zé Mário; Dudu;;;;;;;;;https://www.verdazzo.com.br/jogo/19760606-rio-preto-x-palmeiras-amistoso-1976/
13/06/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Portuguesa;1;0; Leão; Valdir; Arouca; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Didi; Nei; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760613-palmeiras-x-portuguesa-campeonato-paulista-1976/
20/06/1976; Campeonato Paulista;Morumbi; Palmeiras; Corinthians;1;1; Leão; Valdir; Arouca; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760620-palmeiras-x-sccp-campeonato-paulista-1976/
27/06/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Marília;1;0; Leão; Valdir; Samuel; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Itamar; Nei; Dudu;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760627-palmeiras-x-marilia-campeonato-paulista-1976/
04/07/1976; Campeonato Paulista;Pacaembu; Palmeiras; São Paulo;1;0; Leão; Valdir; Arouca; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760704-palmeiras-x-spfc-campeonato-paulista-1976/
11/07/1976; Campeonato Paulista;Palestra Italia; Palmeiras; América-SP;3;2; Leão; Valdir; Samuel; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Nei; Dudu;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760711-palmeiras-x-america-sp-campeonato-paulista-1976/
14/07/1976; Campeonato Paulista;Fonte Luminosa; Ferroviária; Palmeiras;1;2; Bernardino; Valdir; Samuel; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Didi; Jorge Mendonça; Itamar; Nei; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760714-ferroviaria-x-palmeiras-campeonato-paulista-1976/
18/07/1976; Campeonato Paulista;Humberto Reale; São Bento; Palmeiras;0;2; Leão; Valdir; Arouca; Jair Gonçalves; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Itamar; Toninho; Nei; Zé Mário; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760718-sao-bento-x-palmeiras-campeonato-paulista-1976/
21/07/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Ponte Preta;1;0; Leão; Valdir; Arouca; Jair Gonçalves; Samuel; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Nei; Vasconcelos; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760721-palmeiras-x-ponte-preta-campeonato-paulista-1976/
25/07/1976; Campeonato Paulista;Santa Cruz; Botafogo-SP; Palmeiras;0;0; Leão; Valdir; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Edú Bala; Itamar; Jorge Mendonça; Toninho; Nei; Vasconcelos; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760725-botafogo-sp-x-palmeiras-campeonato-paulista-1976/
01/08/1976; Campeonato Paulista;Pacaembu; Portuguesa; Palmeiras;0;0; Leão; Valdir; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Nei; Bernardino; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760801-portuguesa-x-palmeiras-campeonato-paulista-1976/
04/08/1976; Campeonato Paulista;Palestra Italia; Palmeiras; Noroeste;1;0; Bernardino; Valdir; Samuel; Pavan; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Vasconcelos; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760804-palmeiras-x-noroeste-campeonato-paulista-1976/
08/08/1976; Campeonato Paulista;Brinco de Ouro; Guarani; Palmeiras;2;2; Leão; Valdir; Samuel; Pavan; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Vasconcelos; Nei; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760808-guarani-x-palmeiras-campeonato-paulista-1976/
15/08/1976; Campeonato Paulista;Morumbi; São Paulo; Palmeiras;0;1; Leão; Valdir; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760815-spfc-x-palmeiras-campeonato-paulista-1976/
18/08/1976; Campeonato Paulista;Palestra Italia; Palmeiras; XV de Piracicaba;1;0; Leão; Valdir; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Nei; Dudu;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760818-palmeiras-x-xv-de-piracicaba-campeonato-paulista-1976/
22/08/1976; Campeonato Paulista;Morumbi; Corinthians; Palmeiras;1;2; Leão; Valdir; Rosemiro; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Vasconcelos; Edú Bala; Jorge Mendonça; Toninho; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760822-sccp-x-palmeiras-campeonato-paulista-1976/
28/08/1976; Troféu Ramón de Carranza;Ramón de Carranza; Athletic Bilbao; Palmeiras;2;1; Leão; Rosemiro; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Vasconcelos; Edú Bala; Jorge Mendonça; Toninho; Nei; Bernardino; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760828-athletic-bilbao-x-palmeiras-trofeu-ramon-de-carranza-1976/
29/08/1976; Troféu Ramón de Carranza;Ramón de Carranza; Nacional-URU; Palmeiras;1;4; Bernardino; Rosemiro; Samuel; Arouca; Ricardo; Pires; Vasconcelos; Didi; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760829-nacional-uru-x-palmeiras-trofeu-ramon-de-carranza-1976/
04/09/1976; Campeonato Brasileiro;Engenheiro Araripe; Desportiva; Palmeiras;0;1; Leão; Valdir; Arouca; Jair Gonçalves; Pavan; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Didi; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760904-desportiva-x-palmeiras-campeonato-brasileiro-1976/
07/09/1976; Campeonato Brasileiro;Pacaembu; Palmeiras; Santos;0;1; Leão; Valdir; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Vasconcelos; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760907-palmeiras-x-santos-campeonato-brasileiro-1976/
11/09/1976; Campeonato Brasileiro;Palestra Italia; Palmeiras; Figueirense;4;0; Leão; Rosemiro; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Edú Bala; Jorge Mendonça; Pires; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760911-palmeiras-x-figueirense-campeonato-brasileiro-1976/
15/09/1976; Campeonato Brasileiro;Centenário de Caxias do Sul; Caxias; Palmeiras;0;0; Leão; Rosemiro; Samuel; Arouca; Ricardo; Didi; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Nei; Dudu;;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760915-caxias-x-palmeiras-campeonato-brasileiro-1976/
19/09/1976; Campeonato Brasileiro;Palestra Italia; Palmeiras; Grêmio;0;0; Leão; Rosemiro; Samuel; Jair Gonçalves; Arouca; Ricardo; Didi; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Itamar; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760919-palmeiras-x-gremio-campeonato-brasileiro-1976/
22/09/1976; Campeonato Brasileiro;Palestra Italia; Palmeiras; Rio Branco-ES;1;0; Leão; Valdir; Samuel; Arouca; Ricardo; Didi; Pires; Ademir da Guia; Rosemiro; Jorge Mendonça; Itamar; Toninho; Nei; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760922-palmeiras-x-rio-branco-es-campeonato-brasileiro-1976/
29/09/1976; Campeonato Brasileiro;Orlando Scarpelli; Avaí; Palmeiras;0;1; Leão; Valdir; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Rosemiro; Jorge Mendonça; Toninho; Nei; Vasconcelos; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19760929-avai-x-palmeiras-campeonato-brasileiro-1976/
03/10/1976; Campeonato Brasileiro;Beira-Rio; Internacional; Palmeiras;1;0; Leão; Valdir; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Rosemiro; Jorge Mendonça; Toninho; Itamar; Nei; Wilson; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19761003-internacional-x-palmeiras-campeonato-brasileiro-1976/
10/10/1976; Campeonato Brasileiro;Brinco de Ouro; Guarani; Palmeiras;0;1; Leão; Rosemiro; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Edú Bala; Picolé; Jorge Mendonça; Toninho; Vasconcelos; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19761010-guarani-x-palmeiras-campeonato-brasileiro-1976/
14/10/1976; Campeonato Brasileiro;Maracanã; Flamengo; Palmeiras;0;2; Leão; Rosemiro; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Toninho; Itamar; Vasconcelos; Didi; Dudu;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19761014-flamengo-x-palmeiras-campeonato-brasileiro-1976/
17/10/1976; Campeonato Brasileiro;Morumbi; São Paulo; Palmeiras;1;2; Leão; Rosemiro; Samuel; Arouca; Ricardo; Pires; Ademir da Guia; Edú Bala; Jorge Mendonça; Picolé; Vasconcelos; Didi; Dudu;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/19761017-spfc-x-palmeiras-campeonato-brasileiro-1976/
